date,route,city,price,prev_price,delta,delta_pct,window_n,low,high,pct_rank,flag
2026-08-11,BKK-CEI,Chiang Rai,1690,2180,-490,-22.5,30,1690,2754,0.0,low in 30
2026-08-11,BKK-CNX,Chiang Mai,2134,2134,0,0.0,30,1321,2539,51.7,
2026-08-11,BKK-DAD,Da Nang,4135,4135,0,0.0,30,3041,4561,17.2,
2026-08-11,BKK-HAN,Hanoi,4705,4705,0,0.0,30,3265,4778,65.5,
2026-08-11,BKK-HKT,Phuket,1701,1701,0,0.0,30,1181,1764,82.8,
2026-08-11,BKK-HND,Tokyo (Haneda),13145,12603,542,4.3,30,10574,13145,100.0,high in 30
2026-08-11,BKK-KBV,Krabi,2050,2062,-12,-0.6,30,1407,2355,48.3,
2026-08-11,BKK-KIX,Osaka,10623,10623,0,0.0,30,9075,11502,82.8,
2026-08-11,BKK-NRT,Tokyo (Narita),10679,10679,0,0.0,30,8539,10904,79.3,
2026-08-11,BKK-PEK,Beijing,7062,7062,0,0.0,30,7062,9290,0.0,low in 30
2026-08-11,BKK-PVG,Shanghai,6084,6089,-5,-0.1,30,6065,7633,17.2,
2026-08-11,BKK-SGN,Ho Chi Minh City,4479,4571,-92,-2.0,30,3004,4704,34.5,
2026-08-12,BKK-CAN,Guangzhou,5274,5274,0,0.0,30,5006,6167,20.7,
2026-08-12,BKK-CEI,Chiang Rai,1690,1690,0,0.0,30,1690,2754,0.0,low in 30
2026-08-12,BKK-CNX,Chiang Mai,2134,2134,0,0.0,30,1321,2539,51.7,
2026-08-12,BKK-DAD,Da Nang,4135,4135,0,0.0,30,3041,4561,17.2,
2026-08-12,BKK-HAN,Hanoi,4705,4705,0,0.0,30,3265,4778,65.5,
2026-08-12,BKK-HKT,Phuket,1745,1701,44,2.6,30,1181,1764,89.7,
2026-08-12,BKK-HND,Tokyo (Haneda),13145,13145,0,0.0,30,10574,13145,96.6,high in 30
2026-08-12,BKK-KBV,Krabi,2051,2050,1,0.0,30,1407,2355,51.7,
2026-08-12,BKK-KIX,Osaka,9066,10623,-1557,-14.7,30,9066,11502,0.0,low in 30
2026-08-12,BKK-NRT,Tokyo (Narita),10679,10679,0,0.0,30,8539,10732,79.3,
2026-08-12,BKK-PEK,Beijing,6346,7062,-716,-10.1,30,6346,9290,0.0,low in 30
2026-08-12,BKK-PVG,Shanghai,6084,6084,0,0.0,30,6065,7633,17.2,
2026-08-12,BKK-SGN,Ho Chi Minh City,4479,4479,0,0.0,30,3004,4704,34.5,
2026-08-13,BKK-CAN,Guangzhou,5124,5274,-150,-2.8,30,5006,6124,17.2,
2026-08-13,BKK-CEI,Chiang Rai,1690,1690,0,0.0,30,1690,2754,0.0,low in 30
2026-08-13,BKK-CNX,Chiang Mai,2134,2134,0,0.0,30,1321,2539,51.7,
2026-08-13,BKK-DAD,Da Nang,4135,4135,0,0.0,30,3041,4561,17.2,
2026-08-13,BKK-HAN,Hanoi,4705,4705,0,0.0,30,3265,4778,65.5,
2026-08-13,BKK-HKT,Phuket,1745,1745,0,0.0,30,1181,1764,86.2,
2026-08-13,BKK-HND,Tokyo (Haneda),12972,13145,-173,-1.3,30,10574,13145,93.1,
2026-08-13,BKK-KBV,Krabi,1754,2051,-297,-14.5,30,1407,2355,20.7,
2026-08-13,BKK-KIX,Osaka,9066,9066,0,0.0,30,9066,11502,0.0,low in 30
2026-08-13,BKK-NRT,Tokyo (Narita),10679,10679,0,0.0,30,8539,10732,75.9,
2026-08-13,BKK-PEK,Beijing,6346,6346,0,0.0,30,6346,9290,0.0,low in 30
2026-08-13,BKK-PVG,Shanghai,6084,6084,0,0.0,30,6065,7633,17.2,
2026-08-13,BKK-SGN,Ho Chi Minh City,4479,4479,0,0.0,30,3004,4704,34.5,
2026-08-14,BKK-CAN,Guangzhou,5124,5124,0,0.0,30,5006,5970,17.2,
2026-08-14,BKK-CEI,Chiang Rai,1690,1690,0,0.0,30,1690,2754,0.0,low in 30
2026-08-14,BKK-CNX,Chiang Mai,2134,2134,0,0.0,30,1321,2539,51.7,
2026-08-14,BKK-DAD,Da Nang,4129,4135,-6,-0.1,30,3041,4561,17.2,
2026-08-14,BKK-HAN,Hanoi,4705,4705,0,0.0,30,3265,4778,65.5,
2026-08-14,BKK-HKT,Phuket,1666,1745,-79,-4.5,30,1181,1764,65.5,
2026-08-14,BKK-HND,Tokyo (Haneda),12972,12972,0,0.0,30,10574,13145,89.7,
2026-08-14,BKK-KBV,Krabi,788,1754,-966,-55.1,30,788,2355,0.0,low in 30
2026-08-14,BKK-KIX,Osaka,9066,9066,0,0.0,30,9066,11502,0.0,low in 30
2026-08-14,BKK-NRT,Tokyo (Narita),10679,10679,0,0.0,30,8539,10732,72.4,
2026-08-14,BKK-PEK,Beijing,6346,6346,0,0.0,30,6346,9290,0.0,low in 30
2026-08-14,BKK-PVG,Shanghai,6387,6084,303,5.0,30,6065,7633,41.4,
2026-08-14,BKK-SGN,Ho Chi Minh City,4479,4479,0,0.0,30,3004,4704,34.5,
2026-08-15,BKK-CAN,Guangzhou,5212,5124,88,1.7,30,5006,5760,24.1,
2026-08-15,BKK-CEI,Chiang Rai,1690,1690,0,0.0,30,1690,2530,0.0,low in 30
2026-08-15,BKK-CNX,Chiang Mai,2134,2134,0,0.0,30,1321,2539,51.7,
2026-08-15,BKK-DAD,Da Nang,4122,4129,-7,-0.2,30,3041,4561,17.2,
2026-08-15,BKK-HAN,Hanoi,4705,4705,0,0.0,30,3265,4778,65.5,
2026-08-15,BKK-HKT,Phuket,1666,1666,0,0.0,30,1181,1764,62.1,
2026-08-15,BKK-HND,Tokyo (Haneda),12972,12972,0,0.0,30,10574,13145,86.2,
2026-08-15,BKK-KBV,Krabi,788,788,0,0.0,30,788,2355,0.0,low in 30
2026-08-15,BKK-KIX,Osaka,9066,9066,0,0.0,30,9066,11502,0.0,low in 30
2026-08-15,BKK-NRT,Tokyo (Narita),11125,10679,446,4.2,30,8539,11125,100.0,high in 30
2026-08-15,BKK-PEK,Beijing,6346,6346,0,0.0,30,6346,9290,0.0,low in 30
2026-08-15,BKK-PVG,Shanghai,6387,6387,0,0.0,30,6065,7633,41.4,
2026-08-15,BKK-SGN,Ho Chi Minh City,4479,4479,0,0.0,30,3004,4704,34.5,
2026-08-16,BKK-CAN,Guangzhou,5212,5212,0,0.0,30,5006,5760,24.1,
2026-08-16,BKK-CEI,Chiang Rai,1841,1690,151,8.9,30,1690,2530,17.2,
2026-08-16,BKK-CNX,Chiang Mai,2155,2134,21,1.0,30,1321,2539,69.0,
2026-08-16,BKK-DAD,Da Nang,4049,4122,-73,-1.8,30,3041,4561,10.3,
2026-08-16,BKK-HAN,Hanoi,4782,4705,77,1.6,30,3265,4782,100.0,high in 30
2026-08-16,BKK-HKT,Phuket,1666,1666,0,0.0,30,1181,1764,58.6,
2026-08-16,BKK-HND,Tokyo (Haneda),12972,12972,0,0.0,30,10574,13145,82.8,
2026-08-16,BKK-KBV,Krabi,831,788,43,5.5,30,788,2282,6.9,
2026-08-16,BKK-KIX,Osaka,9066,9066,0,0.0,30,9066,11502,0.0,low in 30
2026-08-16,BKK-NRT,Tokyo (Narita),11125,11125,0,0.0,30,8539,11125,96.6,high in 30
2026-08-16,BKK-PEK,Beijing,6346,6346,0,0.0,30,6346,9290,0.0,low in 30
2026-08-16,BKK-PVG,Shanghai,6387,6387,0,0.0,30,6065,7633,41.4,
2026-08-16,BKK-SGN,Ho Chi Minh City,4479,4479,0,0.0,30,3004,4704,34.5,
2026-08-17,BKK-CAN,Guangzhou,5087,5212,-125,-2.4,30,5006,5760,17.2,
2026-08-17,BKK-CEI,Chiang Rai,1841,1841,0,0.0,30,1690,2530,17.2,
2026-08-17,BKK-CNX,Chiang Mai,2155,2155,0,0.0,30,1321,2539,65.5,
2026-08-17,BKK-DAD,Da Nang,4049,4049,0,0.0,30,3041,4561,10.3,
2026-08-17,BKK-HAN,Hanoi,4866,4782,84,1.8,30,3265,4866,100.0,high in 30
2026-08-17,BKK-HKT,Phuket,1678,1666,12,0.7,30,1181,1764,72.4,
2026-08-17,BKK-HND,Tokyo (Haneda),11611,12972,-1361,-10.5,30,10574,13145,13.8,
2026-08-17,BKK-KBV,Krabi,831,831,0,0.0,30,788,2282,6.9,
2026-08-17,BKK-KIX,Osaka,9066,9066,0,0.0,30,9066,11502,0.0,low in 30
2026-08-17,BKK-NRT,Tokyo (Narita),11125,11125,0,0.0,30,8539,11125,93.1,high in 30
2026-08-17,BKK-PEK,Beijing,6346,6346,0,0.0,30,6346,9290,0.0,low in 30
2026-08-17,BKK-PVG,Shanghai,6457,6387,70,1.1,30,6065,7632,51.7,
2026-08-17,BKK-SGN,Ho Chi Minh City,4479,4479,0,0.0,30,3004,4704,34.5,
2026-08-18,BKK-CAN,Guangzhou,5087,5087,0,0.0,30,5006,5760,17.2,
2026-08-18,BKK-CEI,Chiang Rai,1955,1841,114,6.2,30,1690,2530,24.1,
2026-08-18,BKK-CNX,Chiang Mai,2082,2155,-73,-3.4,30,1321,2539,34.5,
2026-08-18,BKK-DAD,Da Nang,4049,4049,0,0.0,30,3041,4561,10.3,
2026-08-18,BKK-HAN,Hanoi,4866,4866,0,0.0,30,3265,4866,96.6,high in 30
2026-08-18,BKK-HKT,Phuket,1750,1678,72,4.3,30,1181,1764,93.1,
2026-08-18,BKK-HND,Tokyo (Haneda),11611,11611,0,0.0,30,10574,13145,13.8,
2026-08-18,BKK-KBV,Krabi,1072,831,241,29.0,30,788,2264,13.8,
2026-08-18,BKK-KIX,Osaka,9066,9066,0,0.0,30,9066,11502,0.0,low in 30
2026-08-18,BKK-NRT,Tokyo (Narita),11125,11125,0,0.0,30,8539,11125,89.7,high in 30
2026-08-18,BKK-PEK,Beijing,6346,6346,0,0.0,30,6346,9290,0.0,low in 30
2026-08-18,BKK-PVG,Shanghai,6323,6457,-134,-2.1,30,6065,7632,41.4,
2026-08-18,BKK-SGN,Ho Chi Minh City,4538,4479,59,1.3,30,3004,4704,58.6,
2026-08-19,BKK-CAN,Guangzhou,5087,5087,0,0.0,30,5006,5760,17.2,
2026-08-19,BKK-CEI,Chiang Rai,1955,1955,0,0.0,30,1690,2279,24.1,
2026-08-19,BKK-CNX,Chiang Mai,2082,2082,0,0.0,30,1321,2539,31.0,
2026-08-19,BKK-DAD,Da Nang,4162,4049,113,2.8,30,3041,4561,55.2,
2026-08-19,BKK-HAN,Hanoi,4576,4866,-290,-6.0,30,3265,4866,44.8,
2026-08-19,BKK-HKT,Phuket,1750,1750,0,0.0,30,1181,1764,89.7,
2026-08-19,BKK-HND,Tokyo (Haneda),11611,11611,0,0.0,30,10574,13145,13.8,
2026-08-19,BKK-KBV,Krabi,1072,1072,0,0.0,30,788,2264,13.8,
2026-08-19,BKK-KIX,Osaka,9567,9066,501,5.5,30,9066,11502,48.3,
2026-08-19,BKK-NRT,Tokyo (Narita),11125,11125,0,0.0,30,8539,11125,86.2,high in 30
2026-08-19,BKK-PEK,Beijing,6962,6346,616,9.7,30,6346,9290,24.1,
2026-08-19,BKK-PVG,Shanghai,6323,6323,0,0.0,30,6065,7052,41.4,
2026-08-19,BKK-SGN,Ho Chi Minh City,4538,4538,0,0.0,30,3004,4704,58.6,
2026-08-20,BKK-CAN,Guangzhou,5087,5087,0,0.0,30,5006,5760,17.2,
2026-08-20,BKK-CEI,Chiang Rai,1662,1955,-293,-15.0,30,1662,2279,0.0,low in 30
2026-08-20,BKK-CNX,Chiang Mai,2082,2082,0,0.0,30,1321,2539,27.6,
2026-08-20,BKK-DAD,Da Nang,4162,4162,0,0.0,30,3041,4561,55.2,
2026-08-20,BKK-HAN,Hanoi,4576,4576,0,0.0,30,3265,4866,41.4,
2026-08-20,BKK-HKT,Phuket,1750,1750,0,0.0,30,1234,1764,86.2,
2026-08-20,BKK-HND,Tokyo (Haneda),11611,11611,0,0.0,30,10574,13145,13.8,
2026-08-20,BKK-KBV,Krabi,1072,1072,0,0.0,30,788,2256,13.8,
2026-08-20,BKK-KIX,Osaka,9140,9567,-427,-4.5,30,9066,11502,37.9,
2026-08-20,BKK-NRT,Tokyo (Narita),11125,11125,0,0.0,30,8539,11125,82.8,high in 30
2026-08-20,BKK-PEK,Beijing,6962,6962,0,0.0,30,6346,9290,24.1,
2026-08-20,BKK-PVG,Shanghai,6323,6323,0,0.0,30,6065,7052,41.4,
2026-08-20,BKK-SGN,Ho Chi Minh City,4580,4538,42,0.9,30,3004,4704,75.9,
2026-08-21,BKK-CAN,Guangzhou,5087,5087,0,0.0,30,5006,5760,17.2,
2026-08-21,BKK-CEI,Chiang Rai,1662,1662,0,0.0,30,1662,2279,0.0,low in 30
2026-08-21,BKK-CNX,Chiang Mai,2256,2082,174,8.4,30,1321,2539,69.0,
2026-08-21,BKK-DAD,Da Nang,4162,4162,0,0.0,30,3041,4561,55.2,
2026-08-21,BKK-HAN,Hanoi,4576,4576,0,0.0,30,3265,4866,37.9,
2026-08-21,BKK-HKT,Phuket,1750,1750,0,0.0,30,1234,1764,82.8,
2026-08-21,BKK-HND,Tokyo (Haneda),11611,11611,0,0.0,30,10574,13145,13.8,
2026-08-21,BKK-KBV,Krabi,1123,1072,51,4.8,30,788,2251,24.1,
2026-08-21,BKK-KIX,Osaka,9140,9140,0,0.0,30,9066,11502,37.9,
2026-08-21,BKK-NRT,Tokyo (Narita),11367,11125,242,2.2,30,8539,11367,100.0,high in 30
2026-08-21,BKK-PEK,Beijing,6962,6962,0,0.0,30,6346,8965,24.1,
2026-08-21,BKK-PVG,Shanghai,6323,6323,0,0.0,30,6065,7052,41.4,
2026-08-21,BKK-SGN,Ho Chi Minh City,4580,4580,0,0.0,30,3004,4704,75.9,
2026-08-22,BKK-CAN,Guangzhou,5087,5087,0,0.0,30,5006,5760,17.2,
2026-08-22,BKK-CEI,Chiang Rai,1662,1662,0,0.0,30,1662,2279,0.0,low in 30
2026-08-22,BKK-CNX,Chiang Mai,2127,2256,-129,-5.7,30,1321,2539,31.0,
2026-08-22,BKK-DAD,Da Nang,4162,4162,0,0.0,30,3041,4537,55.2,
2026-08-22,BKK-HAN,Hanoi,4576,4576,0,0.0,30,3265,4866,34.5,
2026-08-22,BKK-HKT,Phuket,928,1750,-822,-47.0,30,928,1764,0.0,low in 30
2026-08-22,BKK-HND,Tokyo (Haneda),11611,11611,0,0.0,30,10574,13145,13.8,
2026-08-22,BKK-KBV,Krabi,1123,1123,0,0.0,30,788,2241,24.1,
2026-08-22,BKK-KIX,Osaka,9140,9140,0,0.0,30,9066,11502,37.9,
2026-08-22,BKK-NRT,Tokyo (Narita),10384,11367,-983,-8.6,30,8539,11367,44.8,
2026-08-22,BKK-PEK,Beijing,6962,6962,0,0.0,30,6346,8806,24.1,
2026-08-22,BKK-PVG,Shanghai,6323,6323,0,0.0,30,6065,7052,41.4,
2026-08-22,BKK-SGN,Ho Chi Minh City,4580,4580,0,0.0,30,3004,4647,75.9,
